population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,405,Leprosy,1,Number,2023,21553.89649715088,25030.04470704004,18368.775950043306
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,405,Leprosy,1,Number,2023,12675.780367608588,15109.015791508722,10744.189400607193
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,405,Leprosy,1,Number,2023,22110.85296344596,26476.10438521296,18576.29106614519
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,405,Leprosy,1,Number,2023,13145.656006722264,15738.946646428163,10935.24664927101
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,405,Leprosy,1,Number,2023,21305.33549929608,25326.61182267457,17816.437879162935
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,405,Leprosy,1,Number,2023,13062.440734153755,15660.176383035852,10853.288652527564
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,405,Leprosy,1,Number,2023,19675.461482367304,23539.670329082805,16458.88919064322
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,405,Leprosy,1,Number,2023,12329.950723195385,14778.623063431254,10262.065108047913
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,405,Leprosy,1,Number,2023,16784.3399251954,20231.93772400485,13942.019584805745
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,405,Leprosy,1,Number,2023,10742.34394287078,13022.660309091223,8860.574303146415
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,405,Leprosy,1,Number,2023,12949.826832621437,15728.278889010297,10617.282961089051
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,405,Leprosy,1,Number,2023,8548.714296200531,10460.93729939869,7013.597929629481
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,405,Leprosy,1,Number,2023,8571.509814329385,10375.267328295227,7070.834638821496
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,405,Leprosy,1,Number,2023,5948.482935988857,7284.41460106991,4867.792309024193
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,405,Leprosy,1,Number,2023,4988.778505916653,6020.210267765374,4144.702061461308
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,405,Leprosy,1,Number,2023,3806.418596481791,4645.24728698755,3124.462623646624
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,405,Leprosy,1,Number,2023,2337.3789317948704,2806.415506792197,1926.4766443876124
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,405,Leprosy,1,Number,2023,2037.4147133743295,2475.583151069847,1674.5876330370786
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,405,Leprosy,1,Number,2023,825.1903048418305,991.4349368825948,680.6291057549324
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,405,Leprosy,1,Number,2023,814.9095989715535,987.7283322833442,672.1860065955913
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,405,Leprosy,1,Number,2023,205.4423595300282,244.96870453982595,169.02332081513936
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,405,Leprosy,1,Number,2023,117.76033818204522,144.06690668434442,95.7360175321366
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,405,Leprosy,1,Number,2023,290.55471617281904,349.28961578048086,237.9327362218773
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,405,Leprosy,1,Number,2023,318.9317569236424,384.8551297329635,257.68136788360067
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,405,Leprosy,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,408,Other unspecified infectious diseases,1,Number,2023,35487.83145971562,51724.7394790944,20492.254389488204
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,408,Other unspecified infectious diseases,1,Number,2023,43322.72581352766,54304.63216097506,30254.82911188812
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,408,Other unspecified infectious diseases,1,Number,2023,104844.86841255572,156850.87128999585,69418.74038334197
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,408,Other unspecified infectious diseases,1,Number,2023,101178.12987763507,149039.7658773057,68767.07941467325
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,408,Other unspecified infectious diseases,1,Number,2023,5689849.800322668,7309742.850673282,4691468.08984427
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,408,Other unspecified infectious diseases,1,Number,2023,5727236.081847842,7234768.864285175,4629541.22015554
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,408,Other unspecified infectious diseases,1,Number,2023,4617238.624022435,6919905.003145238,3262164.5991785754
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,408,Other unspecified infectious diseases,1,Number,2023,6207471.346066712,8617716.246603848,4876736.063409614
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,408,Other unspecified infectious diseases,1,Number,2023,3102477.7969662915,3598764.4541985216,2651809.6299287425
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,408,Other unspecified infectious diseases,1,Number,2023,5723781.54414617,6491368.312857127,5198731.86557981
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,408,Other unspecified infectious diseases,1,Number,2023,2223366.256262581,2745448.1842313884,1804813.1194470075
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,408,Other unspecified infectious diseases,1,Number,2023,5360444.187080824,6190473.395770757,4840555.239761841
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,408,Other unspecified infectious diseases,1,Number,2023,1961121.7023853613,2439380.2758029103,1607959.9543725874
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,408,Other unspecified infectious diseases,1,Number,2023,4980801.288854064,5744300.967698395,4482932.339662911
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,408,Other unspecified infectious diseases,1,Number,2023,1823267.923730221,2279716.36099127,1462124.9852982415
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,408,Other unspecified infectious diseases,1,Number,2023,4789143.934141784,5477693.575310405,4238922.844410164
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,408,Other unspecified infectious diseases,1,Number,2023,1777825.0032102792,2301064.327350476,1349868.430864502
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,408,Other unspecified infectious diseases,1,Number,2023,4581219.745017042,5248374.611394162,4060389.461078649
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,408,Other unspecified infectious diseases,1,Number,2023,1683812.7533881094,2086655.5966214049,1342224.2349846277
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,408,Other unspecified infectious diseases,1,Number,2023,4032573.07058221,4616436.560615501,3587425.5558355097
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,408,Other unspecified infectious diseases,1,Number,2023,1574380.8199829124,1926379.8439525987,1291985.0324613869
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,408,Other unspecified infectious diseases,1,Number,2023,3387173.190774176,3848339.010616272,3043822.380001165
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,408,Other unspecified infectious diseases,1,Number,2023,1558687.3467397518,1864092.049765464,1281054.7053680094
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,408,Other unspecified infectious diseases,1,Number,2023,2792664.8058777293,3818888.660170246,2271823.1601913497
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,408,Other unspecified infectious diseases,1,Number,2023,1502581.491474408,1934647.91480564,1149627.0058611317
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,408,Other unspecified infectious diseases,1,Number,2023,2371060.211524946,3321837.7282944364,1813332.409360204
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,408,Other unspecified infectious diseases,1,Number,2023,705975.1125036479,991384.7155814716,504214.9357300667
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,408,Other unspecified infectious diseases,1,Number,2023,900721.3225149262,1253576.4488424263,714965.4160197682
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,408,Other unspecified infectious diseases,1,Number,2023,598519.0021506188,791391.9851536446,469976.8363605248
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,408,Other unspecified infectious diseases,1,Number,2023,735768.8102017095,1037810.420784245,587861.8082984609
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,408,Other unspecified infectious diseases,1,Number,2023,476103.8339855128,629258.0184134839,382961.56936502736
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,408,Other unspecified infectious diseases,1,Number,2023,546743.9808843303,755933.6480309295,454593.2230241573
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,408,Other unspecified infectious diseases,1,Number,2023,338579.35348773166,442978.5852755053,247463.43738609043
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,408,Other unspecified infectious diseases,1,Number,2023,365625.58829186857,502813.70874153386,294814.98495606595
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,408,Other unspecified infectious diseases,1,Number,2023,202865.0877682102,269696.2776556863,138473.91006143976
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,408,Other unspecified infectious diseases,1,Number,2023,230461.8455172264,326271.96664479363,180537.3049552868
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,408,Other unspecified infectious diseases,1,Number,2023,109598.6339794576,141856.37801383034,83869.45416840322
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,408,Other unspecified infectious diseases,1,Number,2023,114747.25952437252,159884.26453555893,85502.5928303344
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,408,Other unspecified infectious diseases,1,Number,2023,50638.33527482671,72977.72005388701,37527.26253337303
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,408,Other unspecified infectious diseases,1,Number,2023,45337.54428763139,72769.15971532275,25232.607527426662
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,408,Other unspecified infectious diseases,1,Number,2023,4285149.940429713,4821143.871602528,3891892.3490634486
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,408,Other unspecified infectious diseases,1,Number,2023,3906654.10198962,4354304.564111266,3526584.4513056423
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,408,Other unspecified infectious diseases,1,Number,2023,14549.34454432244,20176.728965210204,10698.663248252513
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,408,Other unspecified infectious diseases,1,Number,2023,14224.82466932742,23647.170969801275,8868.926800126603
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,408,Other unspecified infectious diseases,1,Number,2023,1517004.864544841,1717421.1438383784,1359725.1368886104
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,408,Other unspecified infectious diseases,1,Number,2023,1312525.7846499146,1496937.3413001318,1184329.263667337
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,408,Other unspecified infectious diseases,1,Number,2023,780505.9455488678,999028.5561375284,610763.5650636668
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,408,Other unspecified infectious diseases,1,Number,2023,679860.8771231592,847725.183226472,527313.7897825792
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,408,Other unspecified infectious diseases,1,Number,2023,787376.0802621506,917266.5338306674,693007.2403633257
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,408,Other unspecified infectious diseases,1,Number,2023,661730.5595618219,782557.9901690169,579703.8666431198
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,409,Non-communicable diseases,1,Number,2023,402138.500386136,427919.6168751989,381514.1586953111
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,409,Non-communicable diseases,1,Number,2023,559928.0336175932,577511.1166665197,543181.5950553175
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,409,Non-communicable diseases,1,Number,2023,1186082.0002441225,1259028.7667434153,1128913.8062597378
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,409,Non-communicable diseases,1,Number,2023,1669700.8043895497,1720594.832592735,1621279.005113087
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,409,Non-communicable diseases,1,Number,2023,277030596.8287452,291577229.695893,262729035.1839709
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,409,Non-communicable diseases,1,Number,2023,280623118.4159572,290852852.8397345,270101296.06931067
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,409,Non-communicable diseases,1,Number,2023,277757403.201012,291978092.6850166,264884684.19651332
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,409,Non-communicable diseases,1,Number,2023,292446613.04781884,301461627.29917526,284449949.8293268
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,409,Non-communicable diseases,1,Number,2023,278235800.8275417,290001081.81810576,266856968.944395
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,409,Non-communicable diseases,1,Number,2023,295443573.06550133,300856409.36816806,288369354.1247936
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,409,Non-communicable diseases,1,Number,2023,271027853.63961554,280024404.67439777,263571709.72011167
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,409,Non-communicable diseases,1,Number,2023,287020751.9050783,290452725.21944743,283113550.4182624
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,409,Non-communicable diseases,1,Number,2023,271712024.6844244,278636856.8987046,265459214.7762919
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,409,Non-communicable diseases,1,Number,2023,284014011.9021681,286048135.79886913,281413410.1478226
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,409,Non-communicable diseases,1,Number,2023,283019538.3728934,288062771.48297274,277572173.01881826
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,409,Non-communicable diseases,1,Number,2023,290735954.10814327,292233260.0857672,288806717.6870414
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,409,Non-communicable diseases,1,Number,2023,281533495.32652533,285640224.30326164,277221226.69993764
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,409,Non-communicable diseases,1,Number,2023,286257317.15235287,287181407.6059126,285177301.6354892
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,409,Non-communicable diseases,1,Number,2023,252300494.9702277,254782948.75981385,249493738.58786196
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,409,Non-communicable diseases,1,Number,2023,253900413.80145723,254422577.0999261,253204397.24361467
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,409,Non-communicable diseases,1,Number,2023,233076182.3508685,234585047.08710787,231384185.2748268
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,409,Non-communicable diseases,1,Number,2023,233381414.3775448,233805503.3328608,232931636.15819013
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,409,Non-communicable diseases,1,Number,2023,224096754.69642225,225059261.1118735,223123828.4084291
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,409,Non-communicable diseases,1,Number,2023,225361758.88409227,225712273.3660747,224984679.3587268
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,409,Non-communicable diseases,1,Number,2023,202369301.3355936,202813290.9343488,201880184.45186844
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,409,Non-communicable diseases,1,Number,2023,208977886.77475595,209198956.64629677,208738732.95246124
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,409,Non-communicable diseases,1,Number,2023,165457120.5705362,165636150.95999888,165257853.94128197
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,409,Non-communicable diseases,1,Number,2023,174876011.20308855,174976826.41439307,174768586.00256917
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,409,Non-communicable diseases,1,Number,2023,137980079.33998817,138046286.6819085,137903530.38229337
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,409,Non-communicable diseases,1,Number,2023,149845114.1498708,149886030.97247607,149794655.66732067
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,409,Non-communicable diseases,1,Number,2023,103951877.62165232,103974848.25515048,103911916.40418331
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,409,Non-communicable diseases,1,Number,2023,118631257.57917714,118649285.55073635,118607121.37576208
